player_id,name,position,team,bye_week,pass_yds,pass_td,interceptions,rush_yds,rush_td,receptions,rec_yds,rec_td,fumbles_lost,adp,adp_sd,adp_min,adp_max,adp_is_estimated,proj_games,miss_rate,weekly_cv,proj_spread
najee-harris-rb,Najee Harris,RB,NYG,0,0.0,0.0,0.0,321.3,2.72,9.0,75.0,0.0,0.0,208.0,22.987301529720334,165.0,239.0,False,17.0,0.27450980392156865,0.45627876397107164,0.22433239793295104
breece-hall-rb,Breece Hall,RB,NYJ,0,0.0,0.0,0.0,1047.6,5.975,48.0,405.5,2.0,2.0,33.38,4.0,24.0,51.0,False,17.0,0.0,0.5460640301318267,0.04
braelon-allen-rb,Braelon Allen,RB,NYJ,0,0.0,0.0,0.0,372.0,3.0,10.2,80.0,0.34,3.0,182.5,24.9,106.0,201.0,False,17.0,0.2549019607843137,0.9159192825112107,0.34404178705469407
saquon-barkley-rb,Saquon Barkley,RB,PHI,0,0.0,0.0,0.0,1267.55,8.55,39.55,303.1,2.0,1.0,13.71,3.2,9.0,26.0,False,17.0,0.0,0.507631742523655,0.0595402709140553
tank-bigsby-rb,Tank Bigsby,RB,PHI,0,0.0,0.0,0.0,375.0,3.0,5.0,35.0,0.0,1.0,162.02,17.1,121.0,210.0,False,17.0,0.0196078431372549,1.15,0.350032640480791
jaylen-warren-rb,Jaylen Warren,RB,PIT,0,0.0,0.0,0.0,837.0,5.0,41.0,329.0,1.19,1.0,70.0,4.0,51.0,75.0,False,17.0,0.0196078431372549,0.5066092837380879,0.04
rico-dowdle-rb,Rico Dowdle,RB,PIT,0,0.0,0.0,0.0,817.7,6.29,34.0,246.5,1.0,1.0,82.0,7.2,55.0,94.0,False,17.0,0.0,0.45988872936109115,0.07097632071503888
kaleb-johnson-rb,Kaleb Johnson,RB,PIT,0,0.0,0.0,0.0,154.95,0.765,2.7,20.95,0.085,0.0,213.03,34.28635,177.0293325,286.7456525,False,17.0,0.0,0.9518072289156627,0.55
eli-heidenreich-rb,Eli Heidenreich,RB,PIT,0,0.0,0.0,0.0,112.2,0.68,10.2,91.8,0.34,0.0,169.98,21.1291,147.794445,215.40756499999998,False,17.0,0.0,0.62,0.22
jadarian-price-rb,Jadarian Price,RB,SEA,0,0.0,0.0,0.0,909.9,7.28,24.8,222.0,1.0,3.0,62.5,9.5,38.5,103.0,False,17.0,0.0,0.62,0.08359242625331345
zach-charbonnet-rb,Zach Charbonnet,RB,SEA,0,0.0,0.0,0.0,507.0,3.72,19.0,135.0,0.54,1.0,136.0,14.3,95.0,164.0,False,13.5,0.0,0.6332616046726098,0.170900495654347
emanuel-wilson-rb,Emanuel Wilson,RB,SEA,0,0.0,0.0,0.0,256.2,1.95,9.3,58.2,0.0,1.0,236.5,35.3425,134.0,588.0,False,17.0,0.11764705882352941,0.9380617428683079,0.55
christian-mccaffrey-rb,Christian McCaffrey,RB,SF,0,0.0,0.0,0.0,1072.75,8.85,75.3,686.0,4.5,1.05,6.0,1.5,3.0,12.0,False,17.0,0.23529411764705882,0.3608295359434576,0.04882279795930024
kaelon-black-rb,Kaelon Black,RB,SF,0,0.0,0.0,0.0,266.9,2.04,10.2,76.5,0.34,2.0,183.86,26.8,95.5,184.0,False,17.0,0.0,0.62,0.55
bucky-irving-rb,Bucky Irving,RB,TB,0,0.0,0.0,0.0,1028.0,6.0,40.8,334.9,2.0,1.0,49.0,6.1,30.0,60.0,False,17.0,0.0,0.46342329545454547,0.06362936355942236
sean-tucker-rb,Sean Tucker,RB,TB,0,0.0,0.0,0.0,267.0,3.0,8.5,64.6,0.0,0.0,223.0,28.393612313117803,135.5,599.0,False,17.0,0.0,1.15,0.36348859744464124
tony-pollard-rb,Tony Pollard,RB,TEN,0,0.0,0.0,0.0,993.0,5.78,32.0,215.0,0.85,3.0,79.0,6.2,56.0,91.5,False,17.0,0.0,0.46927721541466877,0.043858961159385826
tyjae-spears-rb,Tyjae Spears,RB,TEN,0,0.0,0.0,0.0,348.0,3.23,45.9,327.0,1.0,1.0,157.0,15.3,99.0,164.0,False,17.0,0.13725490196078433,0.6534982708167066,0.18023772368933663
nicholas-singleton-rb,Nicholas Singleton,RB,TEN,0,0.0,0.0,0.0,166.3,0.935,7.8,56.5,0.255,0.0,201.25,33.75625,115.5,459.0,False,17.0,0.0,0.62,0.55
